项目编码,受助单位名称,资助金额
99347,浙江机电职业技术学院,150000
99347,安徽机电职业技术学院,150000
99347,山东科技职业学院,150000
99347,重庆市九龙坡职业教育中心,150000
99347,南京卫生学校,300000
99356,北京集酷商贸有限公司,348565
108007,北京集酷商贸有限公司,348565
99356,北京星辰创锐科贸有限公司,711000
108007,北京星辰创锐科贸有限公司,711000
99496,奥雅纳工程咨询（上海）有限公司,280000
99502,北京上乘时空传媒文化发展有限公司,1668000
99513,无锡市淘宝影视文化传播有限公司,1140000
99506,北京天下行文化发展有限公司,520700
99515,重庆人本广告文化传播有限公司,355400
99545,湖南省博物馆,161449470.3
99578,临汾市洪昌医疗器械有限公司,400000
121574,北京中改创新人才发展基金会,1140000
99630,杨浦区实验小学,30000
106470,北京市银杏公益基金会,
110431,北京市银杏公益基金会,8160252
99695,重庆市永川监狱,14626.8
99695,重庆市女子监狱,15726.8
99695,重庆市渝州监狱,15326.8
99695,重庆市垫江监狱,25226.8
99783,江阴市民政局,32850059.42
124749,江阴市民政局,14206700
99783,泰兴市民政局,11623306
124745,泰兴市民政局,5943100
99783,靖江市民政局,11412788
124747,靖江市民政局,1622900
99798,吉安县财政局,5000000
123272,吉安县财政局,500000
99861,北京睿乐信科技有限公司,69380
99866,北京市海淀医院,10390.4
99866,银杏树下（北京）图书有限责任公司,38390
99864,捌陆（上海）建筑设计有限公司,20000
99864,河北美术出版社有限责任公司,129000
99864,北京地大天成印务有限公司,67000
116938,北京地大天成印务有限公司,84150
99871,北京颂雅风文化传媒有限责任公司,100000
104904,山东英吉多健康产业有限公司,858490
104904,深圳市好家庭实业有限公司,580300
100003,湘潭县石鼓镇安乐学校,100000
100051,南宁市妇女联合会,400000
100051,桂林市妇女联合会,1180000
100051,梧州市妇女联合会,690000
100051,贵港市妇女联合会,570000
100051,崇左市妇女联合会,550000
100051,百色市妇女联合会,700000
100051,玉林市妇女联合会,1210000
99949,黑龙江垦区残疾人联合会,1000000
99949,西宁市残疾人联合会,6000000
100031,贵州省残疾人康复中心,239014
100031,辽宁省残疾人辅助器具中心,618434
100111,瑞迪优国际广告（北京）有限公司,700000
100023,十堰市残疾人联合,2000000
100111,堆龙德庆县马乡人民政府,50000
100111,北京京城皮肤医院有限公司,102327.44
100119,北京新元文智咨询服务有限公司,200000
100129,北京市延庆县妇女联合会,150000
108502,北京市延庆县妇女联合会,63000
100056,国际世界宣明会广西项目办公室,6800000
110597,国际世界宣明会广西项目办公室,12621779.88
100135,益起来公关顾问（北京）有限公司,46400
100137,天柱县教育局,122000
108470,天柱县教育局,1881260.57
100137,夏河县工商行政管理局,165000
100137,夏河县甘加乡中心寄宿制小学,69069
99978,国际残奥运动基金会,1000000
105319,宁波音王电声股份有限公司,1590750
100334,新安二小,140000
100335,新安中学,49804.2
100394,宁夏水务投资集团有限公司,2000000
100433,南昌县教育体育局,600000
100450,固原贤明民族服饰有限公司,118300
100947,长沙市中锐体育管理有限公司,352755
101079,大荔县妇女联合会,10000
101075,紫阳县妇女联合会,120000
101082,紫阳县妇女联合会,200000
117184,紫阳县妇女联合会,120000
101082,汉阴县妇女联合会,250000
101090,汉阴县妇女联合会,51000
101159,重庆友好飞虎队博物馆(普通合伙),167400
101082,周至县妇女联合会,200000
101087,西乡县妇女联合会,18400
101087,岐山县妇女联合会,17000
117187,岐山县妇女联合会,41600
101088,洛南县妇女联合会,245600
101090,南郑县妇女联合会,51000
117184,南郑县妇女联合会,120000
101215,德行天下,200000
101646,北京华普联合商业投资有限公司,50400
101646,北京华普联合商业投资有限公司,45600
101641,北京盛世嘉华广告有限公司,120000
101650,北京美亚国际航空服务有限公司,65470
101650,北京美亚国际航空服务有限公司,59930
101725,沈阳市妇女联合会,160000
101727,恒德景明（北京）信息科技有限公司,193500
118062,恒德景明（北京）信息科技有限公司,468840
118062,恒德景明（北京）信息科技有限公司,633515
101675,三河市长锦印刷厂,80000
101675,大厂书文印刷有限公司,30000
101675,天津泰宇印务有限公司,30000
101675,天津市盛唐印刷有限公司,130000
101676,吉林省长春市第二十五中学,755000
101676,吉林省长春市第一二三中学,700000
101676,潍坊市民生街学校,650000
101676,山东省潍坊市锦海小学,855000
101676,潍坊四中,900000
101676,吉林市教育局,1500000
101676,宁洱哈尼族彝族自治县教育局,1100000
101676,潍坊高新区东明学校,850000
101676,平原师范学校附属小学,800000
101700,武汉正品文化发展有限公司,200000
101721,紫云苗族布依族自治县教育和科技局,200000
101721,紫云苗族布依族自治县教育和科技局,100000
101718,永新县学生资助管理中心,52500
118069,永新县学生资助管理中心,52250
101696,华教伟业国际教育科技（北京）有限公司,85400
101696,兰州中导报业经营有限公司,80000
118071,兰州中导报业经营有限公司,80000
101696,北京市怀柔区邮政局,24000
101696,北京荣生伟业印刷技术中心,72000
101696,北京腾翔宏博图文设计制作中心,18000
101715,温州市金球国豪大酒店有限公司,120000
101699,陕西省西安小学,307425
101699,长安区富力城黄河小学,115620
101897,四川省第七建筑工程公司,4080000
101897,四川商通实业有限公司,5824000
104192,北京书乡墨林出版顾问有限责任公司,100048.42
112329,北京书乡墨林出版顾问有限责任公司,184545.46
101981,大英县银丰林木培育有限公司,178000
118153,大英县银丰林木培育有限公司,178000
101981,广元市惠泽林业专业合作社,206000
101981,平乐县林业局,178000
101981,富县国库集中支付局,240000
102097,武隆县土坎镇人民政府,300
102099,武隆县桐梓镇人民政府,115
102231,武隆县白马镇人民政府,100
102205,武隆县羊角镇人民政府,100
102218,武隆县火炉镇人民政府,90
101944,中环联合（北京）认证中心有限公司,100000
101945,黑龙江省林业科学院肇东实验林场,44000
101946,海南绿岛林业规划设计咨询有限公司,72316
118161,海南绿岛林业规划设计咨询有限公司,26863
101946,三亚市林业科学研究院,72316
101946,陵水黎族自治县林业局,200000
101960,龙川县锦绣造林有限公司,902000
118165,龙川县锦绣造林有限公司,1813230
101960,广东省林业调查规划院,220000
101956,和林格尔县财政局,39600
101961,灵武市白芨滩防沙林场,600000
101961,灵武市北沙窝林场,600000
96420,蒙特利尔大学法学院,5746400
96428,中国文化产业协会,2400000
96434,中国文化产业协会,10000000
106969,中国文化产业协会,3000000
96444,普洱市红十字会,3000
106995,普洱市红十字会,270000
102125,北京太阳城度假村有限公司,20483
96445,内蒙古师范大学附属盛乐实验学校,87024
102125,中共贵州省委党校,43510.5
102125,中国马克思主义哲学史学会,30000
108047,中国马克思主义哲学史学会,30000
96447,蒙古癌症预防与康复协会,5000
102127,北京汲华古韵文化用品有限公司,35000
96452,呼和浩特朝聚眼科医院有限公司,100000
102178,固阳县下湿壕镇,700000
102178,土默特右旗美岱召镇,200000
96475,内蒙古自治区红十字会,850000
106974,内蒙古自治区红十字会,800000
106991,内蒙古自治区红十字会,150000
106993,内蒙古自治区红十字会,200000
96485,呼和浩特红十字会,20000
102415,重庆市渝中区民政局,450000
102374,海南职业病防治院,289987
102334,北京安信环宇广告有限公司,210000
102334,北京蜂鸟映像电子商务有限公司,1708000
102334,北京市海淀区海淀聋儿康复园,182600
102334,北京市海淀区海淀聋儿康复园,125000
102333,北京市海淀区海淀聋儿康复园,375000
102334,北京市石景山太阳花听力言语康复中心,125000
102351,深圳立益运动用品有限公司,788000
102351,北京澳瑞特新永外体育用品有限公司,194910
102395,北京城乡之声文化艺术中心,109842.8
102333,北京东方天地文化传媒有限公司,68600
102336,深圳市德纳展览展示有限公司,82000
102336,北京和居房地产经纪有限公司,57000
102336,上海纳奥公共关系咨询有限公司,58752
102420,北京朝外搜候房地产有限公司,2228173.73
102409,中科多语（北京）信息技术有限公司,1270000
102553,开封市残疾儿童康复中心,5139724.2
109403,开封市残疾儿童康复中心,2850000
102556,华中科技大学同济医学院附属协和医院,1299567.89
109406,华中科技大学同济医学院附属协和医院,1254210.25
102810,中国人寿保险股份有限公司天津市分公司,900000
116784,中国人寿保险股份有限公司天津市分公司,1071600
103268,乌兰夫纪念馆,10000
103413,《时尚健康》杂志社,150000
103413,北京行象文化传媒有限公司,200000
103413,深圳市凯源玺信息咨询有限公司,45500
103759,昆山育才学校,158100
103769,丹阳李氏教育奖励基金会,1800000
104041,广东唤醒爱教育咨询有限公司,450000
104154,北京金戈印刷有限公司,63500
104154,天津京剧院,200000
104154,苏州市评弹团,80000
104149,北京敦煌文化传播有限公司,140000
104151,北京国际饭店,36550
104148,北京快乐印象文化传媒有限公司,100000
104171,甘肃启腾电子科技有限公司,611800
104200,辽宁现代教育设备招标中心,3310000
104193,汝州市金庚康复医院,1587576.58
112266,汝州市金庚康复医院,8000
112278,汝州市金庚康复医院,351519.17
112284,汝州市金庚康复医院,72000
112337,汝州市金庚康复医院,35040
104208,烟台市教育装备与技术研究中心,580000
112260,烟台市教育装备与技术研究中心,1500000
112284,烟台市教育装备与技术研究中心,500000
110694,中国摄影出版社,400000
104482,北京易睿蔓文化传媒有限公司,100000
104512,新华人寿保险股份有限公司北京分公司,900000
104512,新华人寿保险股份有限公司北京分公司,1964930
104512,新华人寿保险股份有限公司北京分公司,1420840
104512,新华人寿保险股份有限公司北京分公司,726680
104512,新华人寿保险股份有限公司北京分公司,458890
109910,新华人寿保险股份有限公司北京分公司,5463436
104512,平安养老保险股份有限公司北京分公司,2130240
109910,平安养老保险股份有限公司北京分公司,2807830
104463,北京光彩明天儿童眼科医院,407780
109892,北京光彩明天儿童眼科医院,960180
104499,沧州市第二中学,1000000
104472,宝塔区会计结算管理临镇工作站,900000
104557,北京春秋永乐文化传播股份有限公司,500000
104793,乐至县保安九义校,84760
104793,安岳县偏岩乡九义校,90160
104793,安岳县左家坪九义校,74610
104793,雁江区老鹰小学,77800
104793,简阳市同合乡九义校,86060
104793,乐至县凉水初级中学,80000
104793,乐至县龙溪乡九义校,77990
104793,乐至县童家镇中学小学,86755
104823,雁江区刘家中学,28206.8
104905,北京德沫特尔环境科技有限公司,200000
104947,西藏中学,154530
117885,嘉兴市铭德教育基金会,1000000
120982,九藤教育基金会,2000000
112156,深圳市桃花源生态保护基金会,2000000
90478,新创基金,5283648
93538,湖北天皓翔投资有限公司,160000
93544,湖北天皓翔投资有限公司,700000
93537,武汉供销集团有限公司,80000
93536,湖北九源工程项目管理有限公司,20000
92041,武汉适普软件有限公司,
106299,哈佛大学肯尼迪政府学院中国学生学者联合会,66960
92707,英国文化协会,1000000
106483,英国文化协会,1200000
92713,宁波爱心同盟,50000
92717,中国比较经济研究中心,5000000
92720,Aha社会创新学院,196100
92726,安平公共传播公益基金,500000
92730,上海交通大学第三部门研究中心,200000
92746,上海交通大学第三部门研究中心,100000
106450,上海交通大学第三部门研究中心,50000
106454,上海交通大学第三部门研究中心,300000
92756,北京太安正安文化咨询有限公司,209000
92780,北京太安正安文化咨询有限公司,6000000
92757,益云社会创新中心,200000
92764,北京云门草堂文化发展有限公司,200000
